Date:SaaS-Centric:Generic:IaaS-Centric
2013-07-12:0,0:0,0:0,0
2013-07-12:0,0:0,0:0,0
2013-07-12:0,0:0,0:0,0
2013-07-12:0,0:0,0:0,0
2013-07-12:0,0:0,0:0,0
2013-07-15:0,0:0,0:0,0
2013-07-15:0,0:0,0:0,0
2013-07-15:0,0:0,0:0,0
2013-07-15:0,0:0,0:0,0
2013-07-17:0,0:0,0:0,0
2013-07-17:0,0:0,0:0,0
2013-07-17:0,0:0,0:0,0
2013-07-17:0,0:0,0:0,0
2013-07-17:0,0:0,0:0,0
2013-07-19:0,0:0,0:0,0
2013-07-19:0,0:0,0:0,0
2013-07-19:0,0:0,0:0,0
2013-07-19:0,0:0,0:0,0
2013-07-22:0,0:0,0:0,0
2013-07-22:0,0:0,0:0,0
2013-07-22:0,0:0,0:0,0
2013-07-24:0,0:0,0:0,0
2013-07-24:0,0:0,0:0,0
2013-07-24:0,0:0,0:0,0
2013-07-25:0,0:0,0:0,0
2013-07-25:0,0:0,0:0,0
2013-07-26:0,0:0,0:0,0
2013-07-26:0,0:0,0:0,0
2013-07-26:0,0:0,0:0,0
2013-07-29:0,0:0,0:0,0
2013-07-29:0,0:0,0:0,0
2013-07-29:0,0:0,0:0,0
2013-07-30:0,0:0,0:0,0
2013-08-06:0,0:0,0:0,0
2013-08-06:0,0:0,0:0,0
2013-08-06:0,0:0,0:0,0
2013-08-07:0,0:0,0:0,0
2013-08-08:0,0:0,0:0,0
2013-08-08:0,0:0,0:0,0
2013-08-13:0,0:0,0:0,0
2013-08-14:0,0:0,0:0,0
2013-08-14:0,0:0,0:0,0
2013-08-14:0,0:0,0:0,0
2013-08-21:0,0:0,0:0,0
2013-09-03:0,0:0,0:0,0
2013-09-03:0,0:0,0:0,0
2013-09-04:0,0:0,0:0,0
2013-09-04:0,0:0,0:0,0
2013-09-04:0,0:0,0:0,0
2013-09-04:0,0:0,0:0,0
2013-09-06:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-09:0,0:0,0:0,0
2013-09-11:0,0:0,0:0,0
2013-09-27:0,0:0,0:0,0
2013-10-01:0,0:0,0:0,0
2013-10-07:0,0:0,0:0,0
2013-10-10:0,0:0,0:0,0
2013-10-10:0,0:0,0:0,0
2013-10-15:0,0:0,0:0,0
2013-10-16:0,0:0,0:0,0
2013-10-16:0,0:0,0:0,0
2013-10-17:0,0:0,0:0,0
2013-10-30:0,0:0,0:0,0
2013-10-30:0,0:0,0:0,0
2013-10-30:0,0:0,0:0,0
2013-10-31:0,0:0,0:0,0
2013-11-01:0,0:0,0:0,0
2013-11-04:0,0:0,0:0,0
2013-11-07:0,0:0,0:0,0
2013-11-08:0,0:0,0:0,0
2013-11-18:0,0:0,0:0,0
2013-11-18:0,0:0,0:0,0
2013-11-18:0,0:0,0:0,0
2013-11-19:0,0:0,0:0,0
2013-11-19:0,0:0,0:0,0
2013-11-19:0,0:0,0:0,0
2013-11-20:0,0:0,0:0,0
2013-11-26:0,0:0,0:0,0
2013-11-26:0,0:0,0:0,0
2013-11-28:0,0:0,0:0,0
2013-11-29:0,0:0,0:0,0
2013-12-02:0,0:0,0:0,0
2013-12-03:0,0:0,0:0,0
2013-12-03:0,0:0,0:0,0
2013-12-04:0,0:0,0:0,0
2013-12-04:0,0:0,0:0,0
2013-12-04:0,0:0,0:0,0
2013-12-05:0,0:0,0:0,0
2013-12-05:0,0:0,0:0,0
2013-12-10:0,0:0,0:0,0
2013-12-10:0,0:0,0:0,0
2013-12-10:0,0:0,0:0,0
2013-12-11:0,0:0,0:0,0
2013-12-11:0,0:0,0:0,0
2013-12-12:0,0:0,0:0,0
2013-12-16:0,0:0,0:0,0
2013-12-19:0,0:0,0:0,0
2013-12-19:0,0:0,0:0,0
2013-12-19:0,0:0,0:0,0
2013-12-19:0,0:0,0:0,0
2014-01-07:0,0:0,0:0,0
2014-01-11:0,0:0,0:0,0
2014-01-11:0,0:0,0:0,0
2014-01-11:0,0:0,0:0,0
2014-01-17:0,0:0,0:0,0
2014-01-17:0,0:0,0:0,0
2014-01-21:0,0:0,0:0,0
2014-01-21:0,0:0,0:0,0
2014-01-29:0,0:0,0:0,0
2014-02-05:0,0:0,0:0,0
2014-02-05:0,0:0,0:0,0
2014-02-07:0,0:0,0:0,0
2014-02-07:0,0:0,0:0,0
2014-02-07:0,0:0,0:0,0
2014-02-07:0,0:0,0:0,0
2014-02-07:0,0:0,0:0,0
2014-02-10:0,0:0,0:0,0
2014-02-10:0,0:0,0:0,0
2014-02-10:0,0:0,0:0,0
2014-02-13:0,0:0,0:0,0
2014-02-13:0,0:0,0:0,0
2014-02-14:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-17:0,0:0,0:0,0
2014-02-18:0,0:0,0:0,0
2014-02-18:0,0:0,0:0,0
2014-02-18:0,0:0,0:0,0
2014-02-18:0,0:0,0:0,0
2014-02-19:0,0:0,0:0,0
2014-02-19:0,0:0,0:0,0
2014-02-25:0,0:0,0:0,0
2014-02-25:0,0:0,0:0,0
2014-02-26:0,0:0,0:0,0
2014-03-04:0,0:0,0:0,0
2014-03-04:0,0:0,0:0,0
2014-03-04:0,0:0,0:0,0
2014-03-05:0,0:0,0:0,0
2014-03-06:0,0:0,0:0,0
2014-03-10:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-11:0,0:0,0:0,0
2014-03-12:0,0:0,0:0,0
2014-03-12:0,0:0,0:0,0
2014-03-12:0,0:0,0:0,0
2014-03-12:0,0:0,0:0,0
2014-03-13:0,0:0,0:0,0
2014-03-13:0,0:0,0:0,0
2014-03-13:0,0:0,0:0,0
2014-03-13:0,0:0,0:0,0
2014-03-14:0,0:0,0:0,0
2014-03-21:0,0:0,0:0,0
2014-03-26:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-27:0,0:0,0:0,0
2014-03-28:0,0:0,0:0,0
2014-03-31:0,0:0,0:0,0
2014-04-02:0,0:0,0:0,0
2014-04-03:0,0:0,0:0,0
2014-04-03:0,0:0,0:0,0
2014-04-18:1,3333333333333335:0,0:0,0
2014-04-21:1,3333333333333335:0,0:0,0
2014-04-24:16,666666666666664:65,27777777777779:18,055555555555554
2014-04-25:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-08:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-08:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-08:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-09:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-09:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-09:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-09:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-13:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-14:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-14:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-16:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-16:16,666666666666664:65,27777777777779:18,055555555555554
2014-05-20:16,901408450704224:64,7887323943662:18,30985915492958
2014-05-20:16,901408450704224:64,7887323943662:18,30985915492958
2014-05-21:16,901408450704224:64,7887323943662:18,30985915492958
2014-05-22:16,43835616438356:65,75342465753424:17,80821917808219
2014-05-22:16,43835616438356:65,75342465753424:17,80821917808219
2014-05-23:16,43835616438356:65,75342465753424:17,80821917808219
2014-05-23:16,216216216216218:66,21621621621621:17,56756756756757
2014-05-28:16,216216216216218:66,21621621621621:17,56756756756757
2014-05-28:16,216216216216218:66,21621621621621:17,56756756756757
2014-05-28:16,216216216216218:66,21621621621621:17,56756756756757
2014-05-29:16,216216216216218:66,21621621621621:17,56756756756757
2014-06-03:16,216216216216218:66,21621621621621:17,56756756756757
2014-06-03:16,0:66,66666666666666:17,333333333333336
2014-06-05:16,0:66,66666666666666:17,333333333333336
2014-06-06:16,0:66,66666666666666:17,333333333333336
2014-06-06:15,789473684210526:67,10526315789474:17,105263157894736
2014-06-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-11:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-11:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-20:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-20:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-24:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-24:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-25:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-26:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-29:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-30:15,584415584415584:67,53246753246754:16,883116883116884
2014-06-30:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-01:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-02:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-04:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-04:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-07:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-07:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-07:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-07:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-14:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-15:15,584415584415584:67,53246753246754:16,883116883116884
2014-07-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-17:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-17:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-20:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-21:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-21:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-21:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-21:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-24:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-25:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-29:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-29:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-29:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-29:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-30:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-30:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-30:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-30:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-31:15,384615384615385:67,94871794871796:16,666666666666664
2014-07-31:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-04:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-04:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-04:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-05:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-05:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-05:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-05:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-05:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-06:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-06:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-08:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-08:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-12:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-12:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-13:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-13:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-13:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-13:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-14:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-14:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-14:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-15:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-15:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-19:15,584415584415584:67,53246753246754:16,883116883116884
2014-08-19:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-19:15,584415584415584:67,53246753246754:16,883116883116884
2014-08-19:15,384615384615385:67,94871794871796:16,666666666666664
2014-08-20:15,584415584415584:67,53246753246754:16,883116883116884
2014-08-20:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-01:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-02:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-03:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-03:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-03:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-15:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-19:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-19:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-19:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-22:15,384615384615385:67,94871794871796:16,666666666666664
2014-09-23:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-24:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-25:15,584415584415584:67,53246753246754:16,883116883116884
2014-09-29:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-02:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-07:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-09:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-17:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-20:15,584415584415584:67,53246753246754:16,883116883116884
2014-10-24:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-01:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-10:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-10:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-12:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-12:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-12:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-12:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-12:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-13:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-13:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-13:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-13:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-14:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-17:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-24:15,584415584415584:67,53246753246754:16,883116883116884
2014-11-26:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-01:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-02:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-02:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-06:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-08:15,584415584415584:67,53246753246754:16,883116883116884
2014-12-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-16:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-17:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-18:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-21:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-22:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-23:15,384615384615385:67,94871794871796:16,666666666666664
2014-12-23:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-07:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-07:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-07:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-08:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-21:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-21:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-21:15,384615384615385:67,94871794871796:16,666666666666664
2015-01-26:15,584415584415584:67,53246753246754:16,883116883116884
2015-02-03:15,584415584415584:67,53246753246754:16,883116883116884
2015-02-03:15,584415584415584:67,53246753246754:16,883116883116884
2015-02-05:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-05:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-11:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-16:16,0:66,66666666666666:17,333333333333336
2015-02-17:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-17:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-23:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-23:16,0:66,66666666666666:17,333333333333336
2015-02-23:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-27:15,789473684210526:67,10526315789474:17,105263157894736
2015-02-28:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-02:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-02:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-02:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-03:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-05:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-05:15,789473684210526:67,10526315789474:17,105263157894736
2015-03-07:16,0:66,66666666666666:17,333333333333336
2015-03-11:14,473684210526317:67,10526315789474:17,105263157894736
2015-03-14:16,0:66,66666666666666:17,333333333333336
2015-03-15:16,43835616438356:67,12328767123287:16,43835616438356
2015-03-15:16,216216216216218:66,21621621621621:17,56756756756757
2015-03-16:16,43835616438356:67,12328767123287:16,43835616438356
2015-03-16:16,43835616438356:67,12328767123287:16,43835616438356
2015-03-16:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-16:16,666666666666664:66,66666666666666:16,666666666666664
2015-03-18:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-19:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-20:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-20:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-20:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-23:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-24:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-24:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-25:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-25:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-25:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-25:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-26:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-26:17,80821917808219:65,75342465753424:16,43835616438356
2015-03-26:14,473684210526317:67,10526315789474:17,105263157894736
2015-04-01:17,80821917808219:65,75342465753424:16,43835616438356
2015-04-10:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-13:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-14:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-14:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-14:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-14:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-14:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-15:14,473684210526317:67,10526315789474:17,105263157894736
2015-04-15:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-15:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-15:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-15:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-17:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-17:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-17:18,055555555555554:65,27777777777779:16,666666666666664
2015-04-29:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-04:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-11:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-12:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-21:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-22:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-22:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-26:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-28:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-28:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-29:17,80821917808219:65,75342465753424:16,43835616438356
2015-05-29:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-01:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-03:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-03:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-03:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-03:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-08:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-08:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-08:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-08:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-09:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-09:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-09:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-10:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-12:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-15:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-16:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-17:17,80821917808219:65,75342465753424:16,43835616438356
2015-06-30:17,80821917808219:65,75342465753424:16,43835616438356
2015-07-08:17,80821917808219:65,75342465753424:16,43835616438356
2015-07-10:17,80821917808219:65,75342465753424:16,43835616438356
2015-07-17:16,666666666666664:66,66666666666666:16,666666666666664
2015-07-17:17,80821917808219:65,75342465753424:16,43835616438356
2015-07-22:16,666666666666664:66,66666666666666:16,666666666666664
2015-08-05:16,666666666666664:66,66666666666666:16,666666666666664
2015-08-06:16,666666666666664:66,66666666666666:16,666666666666664
2015-08-10:16,43835616438356:67,12328767123287:16,43835616438356
2015-08-10:16,43835616438356:67,12328767123287:16,43835616438356
2015-08-12:16,43835616438356:67,12328767123287:16,43835616438356
2015-08-25:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-23:16,666666666666664:66,66666666666666:16,666666666666664
2015-09-24:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-25:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-25:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-25:16,666666666666664:66,66666666666666:16,666666666666664
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-09-28:16,43835616438356:67,12328767123287:16,43835616438356
2015-10-02:16,43835616438356:67,12328767123287:16,43835616438356
2015-10-15:16,216216216216218:67,56756756756756:16,216216216216218
2015-10-15:16,43835616438356:67,12328767123287:16,43835616438356
2015-10-19:16,216216216216218:67,56756756756756:16,216216216216218
2015-10-19:16,43835616438356:67,12328767123287:16,43835616438356
2015-10-19:16,216216216216218:66,21621621621621:17,56756756756757
2015-10-19:16,216216216216218:67,56756756756756:16,216216216216218
2015-10-19:16,216216216216218:66,21621621621621:17,56756756756757
2015-10-19:16,216216216216218:66,21621621621621:17,56756756756757
